From,Till,Installation id,Sensor id,Location,DAQI,PM10 [ug/m3],PM10 [% of WHO guideline],PM2.5 [ug/m3],PM2.5 [% of WHO guideline],PM1 [ug/m3],NO2 [ug/m3],NO2 [% of WHO guideline],NO [ug/m3],O3 [ug/m3],O3 [% of WHO guideline],CO [ug/m3],CO [% of WHO guideline],SO2 [ug/m3],SO2 [% of WHO guideline],H2S [ug/m3],Temperature [°C],Wind speed [km/h],Wind bearing,Pressure [hPa],Humidity [%]
2025-07-01T22:00:00+01:00,2025-07-01T23:00:00+01:00,120391,14519,Wandsworth BM2,5.03,54.23,120.52,41.72,278.16,39.26,,,,,,,,,,,26.20,7.05,316.96,1014.44,61.19
2025-07-01T23:00:00+01:00,2025-07-02T00:00:00+01:00,120391,14519,Wandsworth BM2,2.51,25.32,56.27,16.33,108.88,16.03,,,,,,,,,,,25.20,6.27,351.92,1014.96,64.20
2025-07-02T00:00:00+01:00,2025-07-02T01:00:00+01:00,120391,14519,Wandsworth BM2,2.10,18.37,40.82,10.14,67.62,9.89,,,,,,,,,,,24.10,7.31,4.54,1015.19,68.09
2025-07-02T01:00:00+01:00,2025-07-02T02:00:00+01:00,120391,14519,Wandsworth BM2,1.85,14.18,31.52,6.14,40.95,6.39,,,,,,,,,,,22.95,8.89,12.12,1015.32,71.74
2025-07-02T02:00:00+01:00,2025-07-02T03:00:00+01:00,120391,14519,Wandsworth BM2,1.83,13.78,30.62,5.86,39.04,6.14,,,,,,,,,,,21.98,9.40,17.00,1014.97,75.10
2025-07-02T03:00:00+01:00,2025-07-02T04:00:00+01:00,120391,14519,Wandsworth BM2,1.84,13.87,30.81,5.96,39.75,6.20,,,,,,,,,,,21.31,9.11,20.58,1015.08,77.68
2025-07-02T04:00:00+01:00,2025-07-02T05:00:00+01:00,120391,14519,Wandsworth BM2,1.86,14.29,31.76,6.33,42.20,6.57,,,,,,,,,,,20.82,8.61,21.00,1014.85,79.30
2025-07-02T05:00:00+01:00,2025-07-02T06:00:00+01:00,120391,14519,Wandsworth BM2,1.86,14.25,31.67,6.19,41.29,6.39,,,,,,,,,,,20.60,8.65,15.00,1015.13,80.02
2025-07-02T06:00:00+01:00,2025-07-02T07:00:00+01:00,120391,14519,Wandsworth BM2,1.90,14.97,33.26,7.05,47.00,7.29,,,,,,,,,,,20.60,6.87,9.00,1015.74,79.19
2025-07-02T07:00:00+01:00,2025-07-02T08:00:00+01:00,120391,14519,Wandsworth BM2,2.17,19.43,43.18,11.48,76.54,11.60,,,,,,,,,,,20.60,7.87,10.56,1015.75,79.88
2025-07-02T08:00:00+01:00,2025-07-02T09:00:00+01:00,120391,14519,Wandsworth BM2,2.24,20.62,45.82,12.51,83.37,13.13,,,,,,,,,,,20.85,6.32,12.35,1015.94,80.66
2025-07-02T09:00:00+01:00,2025-07-02T10:00:00+01:00,120391,14519,Wandsworth BM2,2.11,18.50,41.12,10.32,68.81,10.75,,,,,,,,,,,21.28,6.50,326.58,1016.47,79.59
2025-07-02T10:00:00+01:00,2025-07-02T11:00:00+01:00,120391,14519,Wandsworth BM2,1.94,15.56,34.57,7.10,47.31,7.32,,,,,,,,,,,21.54,8.71,304.98,1017.00,78.28
2025-07-02T11:00:00+01:00,2025-07-02T12:00:00+01:00,120391,14519,Wandsworth BM2,2.78,29.85,66.34,18.69,124.58,17.07,,,,,,,,,,,21.87,11.35,297.34,1017.57,76.28
2025-07-02T12:00:00+01:00,2025-07-02T13:00:00+01:00,120391,14519,Wandsworth BM2,2.78,29.34,65.19,20.97,139.83,20.86,,,,,,,,,,,22.04,12.42,295.62,1018.02,75.00
2025-07-02T13:00:00+01:00,2025-07-02T14:00:00+01:00,120391,14519,Wandsworth BM2,2.62,27.06,60.13,18.52,123.49,17.21,,,,,,,,,,,21.91,13.57,297.96,1018.31,72.10
2025-07-02T14:00:00+01:00,2025-07-02T15:00:00+01:00,120391,14519,Wandsworth BM2,2.30,21.61,48.03,13.86,92.42,13.78,,,,,,,,,,,21.93,15.08,303.00,1018.82,68.72
2025-07-02T15:00:00+01:00,2025-07-02T16:00:00+01:00,120391,14519,Wandsworth BM2,2.16,19.23,42.73,11.48,76.53,11.81,,,,,,,,,,,22.88,15.58,312.20,1018.64,59.55
2025-07-02T16:00:00+01:00,2025-07-02T17:00:00+01:00,120391,14519,Wandsworth BM2,3.66,44.75,99.44,31.03,206.85,27.71,,,,,,,,,,,24.05,15.35,314.83,1018.45,48.79
2025-07-02T17:00:00+01:00,2025-07-02T18:00:00+01:00,120391,14519,Wandsworth BM2,4.01,47.57,105.71,35.60,237.36,32.98,,,,,,,,,,,24.88,17.10,315.93,1018.75,40.63
2025-07-02T18:00:00+01:00,2025-07-02T19:00:00+01:00,120391,14519,Wandsworth BM2,3.51,39.77,88.37,29.65,197.69,27.67,,,,,,,,,,,24.60,17.85,316.44,1019.07,38.01
2025-07-02T19:00:00+01:00,2025-07-02T20:00:00+01:00,120391,14519,Wandsworth BM2,5.89,58.86,130.80,46.84,312.30,44.96,,,,,,,,,,,23.94,18.19,319.54,1019.65,36.45
2025-07-02T20:00:00+01:00,2025-07-02T21:00:00+01:00,120391,14519,Wandsworth BM2,12.10,90.92,202.04,83.13,554.19,79.65,,,,,,,,,,,22.72,16.79,327.49,1020.66,38.85
2025-07-02T21:00:00+01:00,2025-07-02T22:00:00+01:00,120391,14519,Wandsworth BM2,11.16,86.44,192.09,77.47,516.48,73.30,,,,,,,,,,,21.46,15.31,336.00,1022.16,42.53
2025-07-02T22:00:00+01:00,2025-07-02T23:00:00+01:00,120391,14519,Wandsworth BM2,3.57,39.34,87.41,30.42,202.83,29.12,,,,,,,,,,,19.48,14.38,347.00,1023.68,48.52
2025-07-02T23:00:00+01:00,2025-07-03T00:00:00+01:00,120391,14519,Wandsworth BM2,2.23,20.42,45.38,9.61,64.05,6.91,,,,,,,,,,,18.36,13.27,348.64,1024.44,50.30
2025-07-03T00:00:00+01:00,2025-07-03T01:00:00+01:00,120391,14519,Wandsworth BM2,1.82,13.54,30.08,4.70,31.31,3.22,,,,,,,,,,,17.24,11.89,344.56,1025.15,52.52
2025-07-03T01:00:00+01:00,2025-07-03T02:00:00+01:00,120391,14519,Wandsworth BM2,1.54,9.05,20.11,1.12,7.47,0.70,,,,,,,,,,,16.34,10.71,340.71,1025.61,55.53
2025-07-03T02:00:00+01:00,2025-07-03T03:00:00+01:00,120391,14519,Wandsworth BM2,1.52,8.65,19.23,0.83,5.54,0.51,,,,,,,,,,,15.61,9.60,339.36,1026.02,59.25
2025-07-03T03:00:00+01:00,2025-07-03T04:00:00+01:00,120391,14519,Wandsworth BM2,1.52,8.66,19.25,0.74,4.95,0.40,,,,,,,,,,,15.07,8.11,338.38,1026.27,62.78
2025-07-03T04:00:00+01:00,2025-07-03T05:00:00+01:00,120391,14519,Wandsworth BM2,1.53,8.75,19.43,0.82,5.44,0.53,,,,,,,,,,,14.59,7.45,339.32,1026.65,65.68
2025-07-03T05:00:00+01:00,2025-07-03T06:00:00+01:00,120391,14519,Wandsworth BM2,1.52,8.67,19.26,0.79,5.27,0.49,,,,,,,,,,,14.35,6.92,335.48,1027.08,67.22
2025-07-03T06:00:00+01:00,2025-07-03T07:00:00+01:00,120391,14519,Wandsworth BM2,1.52,8.67,19.26,0.78,5.18,0.60,,,,,,,,,,,14.87,6.34,333.00,1027.73,66.96
2025-07-03T07:00:00+01:00,2025-07-03T08:00:00+01:00,120391,14519,Wandsworth BM2,1.53,8.77,19.49,0.97,6.50,0.79,,,,,,,,,,,15.90,6.44,338.46,1028.41,64.87
2025-07-03T08:00:00+01:00,2025-07-03T09:00:00+01:00,120391,14519,Wandsworth BM2,1.60,9.93,22.08,2.01,13.39,1.57,,,,,,,,,,,17.16,6.58,345.08,1028.78,60.54
2025-07-03T09:00:00+01:00,2025-07-03T10:00:00+01:00,120391,14519,Wandsworth BM2,1.71,11.83,26.28,3.95,26.34,3.36,,,,,,,,,,,18.80,6.04,346.36,1029.01,55.04
2025-07-03T10:00:00+01:00,2025-07-03T11:00:00+01:00,120391,14519,Wandsworth BM2,1.69,11.51,25.58,3.29,21.92,2.75,,,,,,,,,,,20.30,5.21,339.50,1029.17,50.43
2025-07-03T11:00:00+01:00,2025-07-03T12:00:00+01:00,120391,14519,Wandsworth BM2,2.06,17.65,39.23,9.72,64.77,9.71,,,,,,,,,,,21.77,4.53,321.05,1029.15,45.85
2025-07-03T12:00:00+01:00,2025-07-03T13:00:00+01:00,120391,14519,Wandsworth BM2,1.93,15.36,34.12,7.62,50.77,8.11,,,,,,,,,,,23.10,5.13,296.41,1028.97,41.26
2025-07-03T13:00:00+01:00,2025-07-03T14:00:00+01:00,120391,14519,Wandsworth BM2,2.11,18.38,40.84,10.73,71.56,11.05,,,,,,,,,,,24.14,6.45,282.70,1028.68,38.10
2025-07-03T14:00:00+01:00,2025-07-03T15:00:00+01:00,120391,14519,Wandsworth BM2,2.32,21.95,48.79,14.10,94.00,14.32,,,,,,,,,,,24.70,7.26,274.20,1028.49,36.95
2025-07-03T15:00:00+01:00,2025-07-03T16:00:00+01:00,120391,14519,Wandsworth BM2,2.55,25.95,57.67,17.41,116.03,16.96,,,,,,,,,,,24.96,7.81,269.68,1028.21,36.31
2025-07-03T16:00:00+01:00,2025-07-03T17:00:00+01:00,120391,14519,Wandsworth BM2,2.86,31.16,69.24,21.93,146.17,21.24,,,,,,,,,,,25.10,8.47,268.43,1027.81,35.38
2025-07-03T17:00:00+01:00,2025-07-03T18:00:00+01:00,120391,14519,Wandsworth BM2,7.40,65.90,146.45,55.53,370.20,54.39,,,,,,,,,,,24.79,9.21,270.34,1027.46,35.61
2025-07-03T18:00:00+01:00,2025-07-03T19:00:00+01:00,120391,14519,Wandsworth BM2,5.61,55.78,123.96,45.19,301.24,42.24,,,,,,,,,,,24.31,10.02,272.88,1027.26,36.52
2025-07-03T19:00:00+01:00,2025-07-03T20:00:00+01:00,120391,14519,Wandsworth BM2,8.19,69.25,153.88,59.70,397.97,56.67,,,,,,,,,,,23.83,10.63,277.00,1027.22,38.82
2025-07-03T20:00:00+01:00,2025-07-03T21:00:00+01:00,120391,14519,Wandsworth BM2,11.65,86.41,192.03,80.41,536.06,81.83,,,,,,,,,,,23.07,10.23,283.40,1027.22,40.01
2025-07-03T21:00:00+01:00,2025-07-03T22:00:00+01:00,120391,14519,Wandsworth BM2,11.98,87.73,194.96,82.39,549.28,84.85,,,,,,,,,,,22.15,9.32,281.55,1027.75,43.79
2025-07-03T22:00:00+01:00,2025-07-03T23:00:00+01:00,120391,14519,Wandsworth BM2,6.04,58.45,129.89,47.78,318.55,47.74,,,,,,,,,,,20.96,9.06,278.76,1028.39,47.83
2025-07-03T23:00:00+01:00,2025-07-04T00:00:00+01:00,120391,14519,Wandsworth BM2,2.47,24.56,54.58,16.50,109.97,15.82,,,,,,,,,,,20.01,9.82,277.23,1028.88,50.97
2025-07-04T00:00:00+01:00,2025-07-04T01:00:00+01:00,120391,14519,Wandsworth BM2,1.75,12.39,27.53,4.20,28.00,3.71,,,,,,,,,,,18.93,10.21,277.67,1029.08,51.91
2025-07-04T01:00:00+01:00,2025-07-04T02:00:00+01:00,120391,14519,Wandsworth BM2,1.61,10.15,22.55,2.29,15.25,1.81,,,,,,,,,,,17.64,9.58,283.80,1029.21,56.30
2025-07-04T02:00:00+01:00,2025-07-04T03:00:00+01:00,120391,14519,Wandsworth BM2,1.60,9.98,22.17,2.10,14.03,1.78,,,,,,,,,,,16.78,8.36,289.52,1029.00,60.40
2025-07-04T03:00:00+01:00,2025-07-04T04:00:00+01:00,120391,14519,Wandsworth BM2,1.63,10.50,23.34,2.58,17.19,2.15,,,,,,,,,,,16.37,7.49,291.89,1029.03,62.45
2025-07-04T04:00:00+01:00,2025-07-04T05:00:00+01:00,120391,14519,Wandsworth BM2,1.61,10.08,22.40,2.16,14.42,1.70,,,,,,,,,,,16.11,6.65,294.00,1029.00,64.22
2025-07-04T05:00:00+01:00,2025-07-04T06:00:00+01:00,120391,14519,Wandsworth BM2,1.61,10.20,22.66,2.22,14.82,1.81,,,,,,,,,,,15.59,5.23,283.72,1029.01,65.88
2025-07-04T06:00:00+01:00,2025-07-04T07:00:00+01:00,120391,14519,Wandsworth BM2,1.64,10.61,23.58,2.79,18.58,2.47,,,,,,,,,,,15.66,4.51,269.27,1029.14,66.80
2025-07-04T07:00:00+01:00,2025-07-04T08:00:00+01:00,120391,14519,Wandsworth BM2,1.99,16.40,36.44,8.41,56.04,7.84,,,,,,,,,,,16.63,4.64,258.53,1029.23,64.99
2025-07-04T08:00:00+01:00,2025-07-04T09:00:00+01:00,120391,14519,Wandsworth BM2,2.37,22.83,50.73,14.72,98.16,13.67,,,,,,,,,,,18.06,5.44,254.73,1029.24,61.74
2025-07-04T09:00:00+01:00,2025-07-04T10:00:00+01:00,120391,14519,Wandsworth BM2,2.59,26.57,59.04,17.49,116.58,14.74,,,,,,,,,,,20.22,6.74,248.93,1028.88,56.01
2025-07-04T10:00:00+01:00,2025-07-04T11:00:00+01:00,120391,14519,Wandsworth BM2,1.98,16.27,36.15,8.24,54.90,7.65,,,,,,,,,,,22.06,8.59,240.19,1028.34,50.00
2025-07-04T11:00:00+01:00,2025-07-04T12:00:00+01:00,120391,14519,Wandsworth BM2,1.90,14.97,33.26,7.03,46.84,7.39,,,,,,,,,,,23.19,10.40,237.00,1027.88,46.26
2025-07-04T12:00:00+01:00,2025-07-04T13:00:00+01:00,120391,14519,Wandsworth BM2,2.27,21.19,47.09,13.17,87.80,12.58,,,,,,,,,,,24.03,12.33,237.00,1027.12,44.27
2025-07-04T13:00:00+01:00,2025-07-04T14:00:00+01:00,120391,14519,Wandsworth BM2,4.27,49.02,108.93,37.14,247.60,32.68,,,,,,,,,,,25.37,14.48,237.00,1026.27,42.09
2025-07-04T14:00:00+01:00,2025-07-04T15:00:00+01:00,120391,14519,Wandsworth BM2,4.30,49.14,109.21,37.33,248.89,33.85,,,,,,,,,,,26.36,16.19,237.27,1025.42,38.86
2025-07-04T15:00:00+01:00,2025-07-04T16:00:00+01:00,120391,14519,Wandsworth BM2,3.36,38.62,85.81,27.94,186.25,24.75,,,,,,,,,,,26.78,17.28,240.44,1024.71,37.84
2025-07-04T16:00:00+01:00,2025-07-04T17:00:00+01:00,120391,14519,Wandsworth BM2,2.90,31.50,70.01,22.30,148.69,20.85,,,,,,,,,,,26.73,18.30,245.43,1024.00,37.17
2025-07-04T17:00:00+01:00,2025-07-04T18:00:00+01:00,120391,14519,Wandsworth BM2,3.50,40.09,89.08,29.54,196.93,28.75,,,,,,,,,,,26.70,18.86,250.00,1023.31,37.02
2025-07-04T18:00:00+01:00,2025-07-04T19:00:00+01:00,120391,14519,Wandsworth BM2,5.01,52.32,116.28,41.58,277.18,39.91,,,,,,,,,,,25.92,19.05,249.08,1022.71,38.67
2025-07-04T19:00:00+01:00,2025-07-04T20:00:00+01:00,120391,14519,Wandsworth BM2,8.75,73.48,163.29,63.04,420.26,58.89,,,,,,,,,,,25.01,18.66,252.72,1022.48,40.03
2025-07-04T20:00:00+01:00,2025-07-04T21:00:00+01:00,120391,14519,Wandsworth BM2,35.30,230.64,512.53,222.34,1482.30,203.60,,,,,,,,,,,23.87,17.76,255.48,1022.32,44.25
2025-07-04T21:00:00+01:00,2025-07-04T22:00:00+01:00,120391,14519,Wandsworth BM2,13.15,95.57,212.38,89.44,596.24,82.37,,,,,,,,,,,22.68,16.14,255.36,1022.22,48.14
2025-07-04T22:00:00+01:00,2025-07-04T23:00:00+01:00,120391,14519,Wandsworth BM2,6.46,62.31,138.46,50.31,335.37,45.98,,,,,,,,,,,21.26,14.60,248.51,1022.02,54.24
2025-07-04T23:00:00+01:00,2025-07-05T00:00:00+01:00,120391,14519,Wandsworth BM2,3.22,35.82,79.61,26.24,174.95,24.44,,,,,,,,,,,20.63,14.53,247.02,1021.62,58.35
2025-07-05T00:00:00+01:00,2025-07-05T01:00:00+01:00,120391,14519,Wandsworth BM2,2.71,28.61,63.58,19.95,133.01,18.66,,,,,,,,,,,20.23,15.09,245.97,1021.04,61.28
2025-07-05T01:00:00+01:00,2025-07-05T02:00:00+01:00,120391,14519,Wandsworth BM2,1.92,15.29,33.97,7.53,50.23,7.39,,,,,,,,,,,19.70,15.54,245.54,1020.37,62.42
2025-07-05T02:00:00+01:00,2025-07-05T03:00:00+01:00,120391,14519,Wandsworth BM2,1.77,12.74,28.32,4.91,32.74,4.56,,,,,,,,,,,18.47,16.46,247.55,1019.74,64.17
2025-07-05T03:00:00+01:00,2025-07-05T04:00:00+01:00,120391,14519,Wandsworth BM2,1.72,11.93,26.50,4.14,27.57,3.73,,,,,,,,,,,17.82,14.90,245.00,1019.07,65.27
2025-07-05T04:00:00+01:00,2025-07-05T05:00:00+01:00,120391,14519,Wandsworth BM2,1.69,11.51,25.58,3.68,24.53,3.35,,,,,,,,,,,17.52,15.63,243.00,1018.62,66.40
2025-07-05T05:00:00+01:00,2025-07-05T06:00:00+01:00,120391,14519,Wandsworth BM2,1.72,11.89,26.41,3.87,25.77,3.45,,,,,,,,,,,17.02,15.38,241.00,1018.09,70.32
2025-07-05T06:00:00+01:00,2025-07-05T07:00:00+01:00,120391,14519,Wandsworth BM2,1.70,11.70,25.99,3.66,24.39,3.12,,,,,,,,,,,17.11,15.18,241.00,1017.82,72.79
2025-07-05T07:00:00+01:00,2025-07-05T08:00:00+01:00,120391,14519,Wandsworth BM2,1.74,12.36,27.46,4.19,27.95,3.89,,,,,,,,,,,17.32,15.18,237.66,1017.73,76.14
2025-07-05T08:00:00+01:00,2025-07-05T09:00:00+01:00,120391,14519,Wandsworth BM2,1.82,13.63,30.29,5.37,35.78,4.99,,,,,,,,,,,17.91,16.05,236.32,1017.18,76.02
2025-07-05T09:00:00+01:00,2025-07-05T10:00:00+01:00,120391,14519,Wandsworth BM2,1.65,10.75,23.90,2.51,16.74,1.97,,,,,,,,,,,18.91,17.68,238.76,1016.86,73.49
2025-07-05T10:00:00+01:00,2025-07-05T11:00:00+01:00,120391,14519,Wandsworth BM2,1.87,14.39,31.99,6.12,40.82,5.92,,,,,,,,,,,19.91,18.49,240.00,1016.54,71.18
2025-07-05T11:00:00+01:00,2025-07-05T12:00:00+01:00,120391,14519,Wandsworth BM2,2.32,22.08,49.06,14.18,94.56,14.51,,,,,,,,,,,20.53,19.08,238.98,1016.23,71.09
2025-07-05T12:00:00+01:00,2025-07-05T13:00:00+01:00,120391,14519,Wandsworth BM2,4.57,49.20,109.33,38.98,259.84,38.47,,,,,,,,,,,21.01,19.50,236.50,1016.02,73.50
2025-07-05T13:00:00+01:00,2025-07-05T14:00:00+01:00,120391,14519,Wandsworth BM2,6.30,62.24,138.32,49.34,328.96,42.87,,,,,,,,,,,21.45,19.68,235.51,1015.32,73.20
2025-07-05T14:00:00+01:00,2025-07-05T15:00:00+01:00,120391,14519,Wandsworth BM2,14.71,114.39,254.20,98.77,658.44,80.49,,,,,,,,,,,21.88,20.56,235.56,1014.60,72.18
2025-07-05T15:00:00+01:00,2025-07-05T16:00:00+01:00,120391,14519,Wandsworth BM2,10.44,82.27,182.83,73.16,487.73,67.52,,,,,,,,,,,22.11,21.70,233.73,1014.06,71.52
2025-07-05T16:00:00+01:00,2025-07-05T17:00:00+01:00,120391,14519,Wandsworth BM2,20.23,137.29,305.10,131.90,879.36,122.22,,,,,,,,,,,22.35,21.70,232.82,1013.40,70.56
2025-07-05T17:00:00+01:00,2025-07-05T18:00:00+01:00,120391,14519,Wandsworth BM2,12.44,92.42,205.37,85.16,567.73,78.46,,,,,,,,,,,22.37,21.16,234.16,1012.77,70.21
2025-07-05T18:00:00+01:00,2025-07-05T19:00:00+01:00,120391,14519,Wandsworth BM2,15.66,111.15,246.99,104.52,696.79,95.41,,,,,,,,,,,21.99,19.98,236.17,1012.08,72.60
2025-07-05T19:00:00+01:00,2025-07-05T20:00:00+01:00,120391,14519,Wandsworth BM2,16.30,115.68,257.07,108.36,722.38,99.73,,,,,,,,,,,21.29,20.41,238.15,1011.82,75.38
2025-07-05T20:00:00+01:00,2025-07-05T21:00:00+01:00,120391,14519,Wandsworth BM2,25.96,181.41,403.13,166.30,1108.68,144.96,,,,,,,,,,,20.88,18.15,240.15,1011.54,76.15
2025-07-05T21:00:00+01:00,2025-07-05T22:00:00+01:00,120391,14519,Wandsworth BM2,19.51,144.39,320.87,127.58,850.51,111.24,,,,,,,,,,,20.42,16.33,242.00,1011.35,77.16
2025-07-05T22:00:00+01:00,2025-07-05T23:00:00+01:00,120391,14519,Wandsworth BM2,6.62,62.76,139.47,51.28,341.85,48.28,,,,,,,,,,,19.66,14.95,244.73,1011.34,81.22
2025-07-05T23:00:00+01:00,2025-07-06T00:00:00+01:00,120391,14519,Wandsworth BM2,3.58,40.01,88.91,30.56,203.71,29.12,,,,,,,,,,,19.61,14.34,245.00,1010.86,80.82
2025-07-06T00:00:00+01:00,2025-07-06T01:00:00+01:00,120391,14519,Wandsworth BM2,2.75,28.86,64.14,20.60,137.36,19.91,,,,,,,,,,,19.31,13.97,247.48,1010.47,80.71
2025-07-06T01:00:00+01:00,2025-07-06T02:00:00+01:00,120391,14519,Wandsworth BM2,1.90,14.95,33.22,7.09,47.29,7.40,,,,,,,,,,,18.98,13.37,248.42,1009.96,81.41
2025-07-06T02:00:00+01:00,2025-07-06T03:00:00+01:00,120391,14519,Wandsworth BM2,1.79,13.05,29.00,4.75,31.69,4.72,,,,,,,,,,,18.33,12.27,246.00,1009.44,84.23
2025-07-06T03:00:00+01:00,2025-07-06T04:00:00+01:00,120391,14519,Wandsworth BM2,1.72,11.97,26.60,3.92,26.16,3.93,,,,,,,,,,,18.05,11.09,247.16,1008.72,85.54
2025-07-06T04:00:00+01:00,2025-07-06T05:00:00+01:00,120391,14519,Wandsworth BM2,1.69,11.41,25.36,3.48,23.22,3.49,,,,,,,,,,,17.86,9.76,249.00,1008.21,86.38
2025-07-06T05:00:00+01:00,2025-07-06T06:00:00+01:00,120391,14519,Wandsworth BM2,1.68,11.27,25.04,3.35,22.36,3.35,,,,,,,,,,,17.71,8.54,249.38,1007.53,87.03
2025-07-06T06:00:00+01:00,2025-07-06T07:00:00+01:00,120391,14519,Wandsworth BM2,1.67,11.09,24.64,3.40,22.66,3.31,,,,,,,,,,,17.80,8.32,253.35,1007.40,86.72
2025-07-06T07:00:00+01:00,2025-07-06T08:00:00+01:00,120391,14519,Wandsworth BM2,1.68,11.23,24.96,3.39,22.61,3.33,,,,,,,,,,,18.14,9.41,261.85,1007.15,84.61
2025-07-06T08:00:00+01:00,2025-07-06T09:00:00+01:00,120391,14519,Wandsworth BM2,1.68,11.31,25.12,3.50,23.34,3.31,,,,,,,,,,,18.67,9.66,269.28,1007.00,80.45
2025-07-06T09:00:00+01:00,2025-07-06T10:00:00+01:00,120391,14519,Wandsworth BM2,1.70,11.59,25.76,3.93,26.19,3.84,,,,,,,,,,,19.42,9.32,267.26,1006.71,77.00
2025-07-06T10:00:00+01:00,2025-07-06T11:00:00+01:00,120391,14519,Wandsworth BM2,2.08,17.94,39.86,10.53,70.23,11.03,,,,,,,,,,,20.54,9.56,267.75,1006.32,72.06
2025-07-06T11:00:00+01:00,2025-07-06T12:00:00+01:00,120391,14519,Wandsworth BM2,2.38,23.05,51.22,14.61,97.40,14.18,,,,,,,,,,,21.55,10.40,267.90,1006.12,67.83
2025-07-06T12:00:00+01:00,2025-07-06T13:00:00+01:00,120391,14519,Wandsworth BM2,4.45,50.67,112.59,38.23,254.89,34.63,,,,,,,,,,,22.09,12.56,270.34,1005.89,66.53
2025-07-06T13:00:00+01:00,2025-07-06T14:00:00+01:00,120391,14519,Wandsworth BM2,12.50,107.09,237.98,85.50,570.01,70.21,,,,,,,,,,,22.32,12.69,272.68,1005.63,68.91
2025-07-06T14:00:00+01:00,2025-07-06T15:00:00+01:00,120391,14519,Wandsworth BM2,9.62,79.93,177.63,68.26,455.05,67.88,,,,,,,,,,,22.81,12.99,278.44,1005.64,69.11
2025-07-06T15:00:00+01:00,2025-07-06T16:00:00+01:00,120391,14519,Wandsworth BM2,7.51,64.86,144.13,56.09,373.90,54.56,,,,,,,,,,,23.03,13.73,290.00,1005.34,68.09
2025-07-06T16:00:00+01:00,2025-07-06T17:00:00+01:00,120391,14519,Wandsworth BM2,5.71,59.74,132.75,45.77,305.14,42.56,,,,,,,,,,,22.43,14.23,306.58,1005.56,70.77
2025-07-06T17:00:00+01:00,2025-07-06T18:00:00+01:00,120391,14519,Wandsworth BM2,6.15,62.68,139.29,48.44,322.96,42.65,,,,,,,,,,,22.25,15.70,318.84,1005.88,67.39
2025-07-06T18:00:00+01:00,2025-07-06T19:00:00+01:00,120391,14519,Wandsworth BM2,5.47,57.31,127.36,44.36,295.73,42.05,,,,,,,,,,,21.81,16.53,323.51,1006.03,64.42
2025-07-06T19:00:00+01:00,2025-07-06T20:00:00+01:00,120391,14519,Wandsworth BM2,3.88,44.45,98.78,34.08,227.17,32.13,,,,,,,,,,,21.07,17.08,320.97,1006.27,64.03
2025-07-06T20:00:00+01:00,2025-07-06T21:00:00+01:00,120391,14519,Wandsworth BM2,7.66,67.05,148.99,56.81,378.70,51.05,,,,,,,,,,,20.43,15.28,322.15,1006.82,63.17
2025-07-06T21:00:00+01:00,2025-07-06T22:00:00+01:00,120391,14519,Wandsworth BM2,7.52,67.54,150.10,56.11,374.04,47.03,,,,,,,,,,,19.83,13.71,320.07,1007.35,63.42
2025-07-06T22:00:00+01:00,2025-07-06T23:00:00+01:00,120391,14519,Wandsworth BM2,3.01,33.04,73.42,23.70,157.98,20.87,,,,,,,,,,,19.03,12.91,315.07,1007.67,66.01
2025-07-06T23:00:00+01:00,2025-07-07T00:00:00+01:00,120391,14519,Wandsworth BM2,1.89,14.72,32.71,7.09,47.28,7.70,,,,,,,,,,,18.05,12.38,311.68,1007.83,69.49
2025-06-13T13:00:00+01:00,2025-06-13T14:00:00+01:00,120390,14868,Wandsworth BM4,5.46,55.29,122.87,44.28,295.22,39.23,,,,,,,,,,,27.26,10.24,196.79,1017.62,52.25
2025-06-13T14:00:00+01:00,2025-06-13T15:00:00+01:00,120390,14868,Wandsworth BM4,5.80,55.33,122.96,46.33,308.88,43.22,,,,,,,,,,,27.94,9.80,191.52,1017.21,49.89
2025-06-13T15:00:00+01:00,2025-06-13T16:00:00+01:00,120390,14868,Wandsworth BM4,3.96,44.62,99.15,35.10,233.98,33.49,,,,,,,,,,,28.37,9.23,185.64,1016.82,48.48
2025-06-13T16:00:00+01:00,2025-06-13T17:00:00+01:00,120390,14868,Wandsworth BM4,4.67,51.47,114.38,39.57,263.80,35.34,,,,,,,,,,,28.67,8.84,171.75,1016.45,47.18
2025-06-13T17:00:00+01:00,2025-06-13T18:00:00+01:00,120390,14868,Wandsworth BM4,6.65,62.16,138.13,51.46,343.06,46.47,,,,,,,,,,,28.79,9.91,143.61,1015.73,46.47
2025-06-13T18:00:00+01:00,2025-06-13T19:00:00+01:00,120390,14868,Wandsworth BM4,5.13,54.28,120.61,42.30,282.01,38.08,,,,,,,,,,,28.38,10.62,127.35,1015.08,47.00
2025-06-13T19:00:00+01:00,2025-06-13T20:00:00+01:00,120390,14868,Wandsworth BM4,19.49,135.40,300.89,127.46,849.75,109.48,,,,,,,,,,,27.62,10.76,118.61,1015.83,50.37
2025-06-13T20:00:00+01:00,2025-06-13T21:00:00+01:00,120390,14868,Wandsworth BM4,16.49,114.23,253.85,109.48,729.84,100.44,,,,,,,,,,,26.65,11.02,109.42,1015.21,55.27
